시군구,대지위치,연면적(제곱미터),주용도 변환,주용도,착공처리일,준공예정일(사용승인예정일),지번주소,건축면적,위도,경도
강북구,서울특별시 강북구 미아동 165-47 외1필지,341.98,주택,공동주택,2022-02-16,,미아동 165-47,98.86,37.6318568,127.0255391
강북구,서울특별시 강북구 미아동 258-162,186.1,주택,공동주택,2022-02-22,,미아동 258-162,90.82,37.6244234,127.0315699
강북구,서울특별시 강북구 수유동 134-1 외2필지,488.96,주택,공동주택,2022-02-17,,수유동 134-1,163.15,37.6364132,127.0212829
강북구,서울특별시 강북구 우이동 32-3 외1필지,601.28,주택,공동주택,2022-03-18,,우이동 32-3,166.69,37.6591425,127.0132732
강북구,서울특별시 강북구 수유동 442-85 외6필지,"1,365.78",주택,공동주택,2022-02-16,,수유동 442-85,364.49,37.6354277,127.0149193
강북구,서울특별시 강북구 수유동 441-11 외2필지,494.93,주택,공동주택,2022-02-28,,수유동 441-11,121.58,37.6353544,127.011647
강북구,서울특별시 강북구 수유동 441-14 외2필지,578.95,주택,공동주택,2022-02-28,,수유동 441-14,173.94,37.635346,127.011501
강북구,서울특별시 강북구 수유동 441-17 외2필지,595.95,주택,공동주택,2022-02-28,,수유동 441-17,178.51,37.6351925,127.0113546
강북구,서울특별시 강북구 수유동 583-4 외1필지,729.8,주택,단독주택,2022-02-21,,수유동 583-4,178.33,37.646981,127.0082883
강북구,서울특별시 강북구 수유동 279-180,511.25,주택,공동주택,2022-03-02,,수유동 279-180,154.2,37.6482798,127.0126316
강북구,서울특별시 강북구 미아동 126-4,"1,497.82",근린생활시설,제1종근린생활시설,2022-02-11,,미아동 126-4,227.19,37.6243923,127.0272372
강북구,서울특별시 강북구 우이동 86-4 외2필지,"2,754.42",편의시설,문화및집회시설,2021-10-11,,우이동 86-4,762.11,37.6537404,127.0087107
강북구,서울특별시 강북구 미아동 129-8,659.92,주택,공동주택,2022-04-26,,미아동 129-8,175.74,37.623164,127.030612
강북구,서울특별시 강북구 수유동 562-51,171.6,주택,단독주택,2022-04-11,,수유동 562-51,86.8,37.6449761,127.0075297
강북구,서울특별시 강북구 수유동 394-11,"3,239.94",편의시설,교육연구시설,2022-04-07,,수유동 394-11,635.12,37.6383545,127.016025
강북구,서울특별시 강북구 번동 432-6,"1,806.21",주택,공동주택,2022-04-25,,번동 432-6,336.99,37.6347437,127.0337575
강북구,서울특별시 강북구 번동 523-3 외1필지,659.7,주택,공동주택,2022-04-28,,번동 523-3,256.68,37.6335919,127.0315245
강북구,서울특별시 강북구 수유동 130-82,357.08,주택,공동주택,2022-04-22,,수유동 130-82,106.98,37.6367389,127.0193717
강북구,서울특별시 강북구 우이동 155-4,494.16,주택,공동주택,2022-04-11,,우이동 155-4,201.68,37.6612874,127.0096701
강북구,서울특별시 강북구 수유동 167-11,228.39,주택,단독주택,2022-04-01,,수유동 167-11,82.88,37.6427393,127.0291316
강북구,서울특별시 강북구 번동 434-52 외2필지,657.95,주택,공동주택,2022-05-11,,번동 434-52,174.22,37.6342989,127.0326857
강북구,서울특별시 강북구 수유동 192-16,451.35,근린생활시설,제2종근린생활시설,2022-05-26,,수유동 192-16,69.18,37.6391006,127.0248269
강북구,서울특별시 강북구 우이동 65-14 외1필지,658.45,주택,공동주택,2022-05-27,,우이동 65-14,168.29,37.6550768,127.0123852
강북구,서울특별시 강북구 수유동 222-58,272.93,근린생활시설,제1종근린생활시설,2022-05-10,,수유동 222-58,82.01,37.6396533,127.02432
강북구,서울특별시 강북구 번동 510-8 외1필지,613.93,주택,공동주택,2022-05-12,,번동 510-8,184.15,37.6324766,127.0345074
강북구,서울특별시 강북구 미아동 328-11 외3필지,700.27,주택,공동주택,2022-05-26,,미아동 328-11,220.52,37.6188356,127.0259231
강북구,서울특별시 강북구 수유동 527-54 외2필지,921.27,주택,공동주택,2022-05-26,,수유동 527-54,179.94,37.6404952,127.0105172
강북구,서울특별시 강북구 수유동 527-55 외1필지,920.6,주택,공동주택,2022-05-26,,수유동 527-55,171.42,37.6405351,127.0106572
강북구,서울특별시 강북구 번동 155-5,748.9,편의시설,노유자시설,2022-05-28,,번동 155-5,139.17,37.6278204,127.0391909
강북구,서울특별시 강북구 수유동 178-41,580.45,근린생활시설,제2종근린생활시설,2022-06-22,,수유동 178-41,121.86,37.6419998,127.0249998
강북구,서울특별시 강북구 미아동 129-33,168.48,주택,단독주택,2022-06-27,,미아동 129-33,59.21,37.6224505,127.0307379
강북구,서울특별시 강북구 수유동 680 외1필지,392.56,주택,공동주택,2022-06-02,,수유동 680,92.54,37.6456421,127.0231935
강북구,서울특별시 강북구 미아동 791-260,142.29,주택,단독주택,2022-07-04,,미아동 791-260,47.43,37.6283239,127.0178294
강북구,서울특별시 강북구 미아동 158-89 외1필지,690.51,주택,공동주택,2022-07-20,,미아동 158-89,236.56,37.6338174,127.0257548
강북구,서울특별시 강북구 미아동 791-3489,613.85,주택,공동주택,2022-07-01,,미아동 791-3489,120.52,37.6221927,127.0134355
강북구,서울특별시 강북구 우이동 21-13 외1필지,144.2,주택,단독주택,2022-07-26,,우이동 21-13,56.73,37.6604708,127.0126572
강북구,서울특별시 강북구 우이동 21-2 외1필지,150.02,주택,단독주택,2022-07-26,,우이동 21-2,60.92,37.6604326,127.0127143
강북구,서울특별시 강북구 우이동 21-138 외3필지,144.36,주택,단독주택,2022-07-26,,우이동 21-138,59.15,37.6603888,127.0128611
강북구,서울특별시 강북구 우이동 21-128 외2필지,147.22,주택,단독주택,2022-07-26,,우이동 21-128,62.28,37.6603062,127.0129053
강북구,서울특별시 강북구 미아동 158-80,346.57,주택,단독주택,2022-08-26,,미아동 158-80,101.22,37.6341652,127.0254273
강북구,서울특별시 강북구 수유동 557-14 외2필지,721.03,주택,공동주택,2022-08-22,,수유동 557-14,217.64,37.6462852,127.0116982
강북구,서울특별시 강북구 수유동 50-1 외2필지,"4,237.72",주택,공동주택,2022-08-04,,수유동 50-1,435.62,37.6335535,127.0217384
강북구,서울특별시 강북구 미아동 301-32,126.62,주택,단독주택,2022-08-09,,미아동 301-32,50.08,37.6245062,127.0227089
강북구,서울특별시 강북구 미아동 860-24,505.55,근린생활시설,제2종근린생활시설,2022-08-08,,미아동 860-24,150.72,37.6122716,127.031945
강북구,서울특별시 강북구 번동 417-51 외1필지,"1,407.22",주택,공동주택,2022-08-22,,번동 417-51,208.29,37.6373662,127.029316
강북구,서울특별시 강북구 번동 415-30,841.93,주택,공동주택,2021-10-08,,번동 415-30,150.76,37.6374794,127.0268683
강북구,서울특별시 강북구 수유동 475-125,207.86,근린생활시설,제1종근린생활시설,2022-09-28,,수유동 475-125,103.93,37.6292608,127.0152137
강북구,서울특별시 강북구 우이동 71-36 외1필지,437.81,근린생활시설,제1종근린생활시설,2022-09-27,,우이동 71-36,171.83,37.6515055,127.0122047
강북구,서울특별시 강북구 수유동 440-1,194.54,주택,단독주택,2022-09-16,,수유동 440-1,70.32,37.6363397,127.0134252
강북구,서울특별시 강북구 미아동 834-24,497.11,주택,공동주택,2022-09-30,,미아동 834-24,170.46,37.6247387,127.0172796
강북구,서울특별시 강북구 수유동 236-5,217.03,주택,공동주택,2022-09-13,,수유동 236-5,71.71,37.6426968,127.0213681
강북구,서울특별시 강북구 수유동 237-18,198.61,주택,단독주택,2022-09-13,,수유동 237-18,60.66,37.642783,127.0214395
강북구,서울특별시 강북구 우이동 163-8 외1필지,568.61,주택,공동주택,2022-09-26,,우이동 163-8,178.12,37.6618156,127.0120624
강북구,서울특별시 강북구 수유동 1-109,153.54,주택,단독주택,2022-10-14,,수유동 1-109,41.78,37.6373036,127.0214049
강북구,서울특별시 강북구 우이동 100-7,466.17,근린생활시설,제1종근린생활시설,2022-10-10,,우이동 100-7,108.53,37.6542814,127.0126145
강북구,서울특별시 강북구 미아동 734-297 외1필지,659.21,주택,공동주택,2022-10-07,,미아동 734-297,163.24,37.6221184,127.0208461
강북구,서울특별시 강북구 수유동 120-10 외3필지,682.98,주택,공동주택,2022-10-04,,수유동 120-10,205.65,37.6352593,127.0184961
강북구,서울특별시 강북구 미아동 49-95,294.49,주택,단독주택,2022-10-18,,미아동 49-95,74.37,37.6118988,127.0345096
강북구,서울특별시 강북구 미아동 138-19,"2,151.74",업무시설,업무시설,2022-10-25,,미아동 138-19,268.36,37.6183266,127.0296553
강북구,서울특별시 강북구 미아동 160-26 외2필지,"3,817.68",업무시설,업무시설,2021-08-30,,미아동 160-26,289.515,37.6333949,127.024011
강북구,서울특별시 강북구 수유동 434-10 외1필지,563.45,주택,공동주택,2021-08-11,,수유동 434-10,169.8,37.6370891,127.0124251
강북구,서울특별시 강북구 미아동 218-21 외3필지,684.86,주택,공동주택,2021-08-11,,미아동 218-21,200.26,37.629478,127.022151
강북구,서울특별시 강북구 수유동 472-342 외4필지,841.99,주택,공동주택,2021-08-06,,수유동 472-342,205.62,37.6318813,127.0161081
강북구,서울특별시 강북구 수유동 518-140 외1필지,587.33,주택,공동주택,2021-09-03,,수유동 518-140,175.5,37.6362584,127.010715
강북구,서울특별시 강북구 수유동 538 외2필지,659.96,주택,공동주택,2021-09-14,,수유동 538,245.97,37.6439869,127.0087225
강북구,서울특별시 강북구 수유동 45-20 외2필지,"2,584.79",주택,공동주택,2021-09-30,,수유동 45-20,281.28,37.6353356,127.0223699
강북구,서울특별시 강북구 수유동 397-14 외1필지,659.8,주택,공동주택,2021-10-13,,수유동 397-14,202.66,37.6378514,127.0167466
강북구,서울특별시 강북구 수유동 516-6,433.24,편의시설,문화및집회시설,2021-10-15,,수유동 516-6,102.85,37.637966,127.0066565
강북구,서울특별시 강북구 우이동 180-15 외1필지,489.55,주택,공동주택,2021-11-25,,우이동 180-15,146.93,37.6629148,127.0103398
강북구,서울특별시 강북구 번동 443-6,"5,052.66",주택,공동주택,2021-11-15,,번동 443-6,558.66,37.6351653,127.0260691
강북구,서울특별시 강북구 수유동 50-24 외1필지,"1,953.97",주택,공동주택,2021-11-12,,수유동 50-24,225.6,37.6326089,127.0216964
강북구,서울특별시 강북구 수유동 90-2,"1,680.70",주택,공동주택,2021-11-01,,수유동 90-2,192.4,37.633394,127.0223784
강북구,서울특별시 강북구 수유동 560-111 외1필지,563.41,주택,공동주택,2021-12-21,,수유동 560-111,168.9,37.6451429,127.0092589
강북구,서울특별시 강북구 수유동 50-67 외1필지,"1,044.58",주택,공동주택,2021-12-06,,수유동 50-67,156.75,37.633168,127.0218636
강북구,서울특별시 강북구 수유동 313-45 외1필지,419.58,주택,공동주택,2021-12-13,,수유동 313-45,125.41,37.644203,127.0155898
강북구,서울특별시 강북구 미아동 160-11 외1필지,"4,263.24",업무시설,업무시설,2021-12-15,,미아동 160-11,373.82,37.6335367,127.0237327
금천구,서울특별시 금천구 독산동 292-6,42373,주택,공동주택,2022-06-03,,독산동 292-6,,37.4672385,126.8974135
금천구,서울특별시 금천구 가산동 345-48,36518.35,편의시설,방송통신시설,2022-06-14,,가산동 345-48,,37.4703845,126.8827851
금천구,서울특별시 금천구 가산동 343-7,15415.43,님비시설,공장,2022-10-12,,가산동 343-7,,37.4698454,126.8831323
금천구,서울특별시 금천구 가산동 547-78 외2,2511.08,업무시설,업무시설,2022-04-20,,가산동 547-78,,37.4784346,126.87682
금천구,서울특별시 금천구 가산동 234-18,822.71,근린생활시설,제2종근린생활시설,2022-06-21,,가산동 234-18,,37.472426,126.8932889
금천구,서울특별시 금천구 가산동 235-49,5272.84,업무시설,업무시설,2022-07-06,,가산동 235-49,,37.472452,126.8912615
금천구,서울특별시 금천구 가산동 237-13 외1필지,673.44,주택,공동주택,2022-06-30,,가산동 237-13,,37.4732996,126.8894085
금천구,서울특별시 금천구 가산동 238-50 외1,2288.49,업무시설,업무시설,2022-04-21,,가산동 238-50,,37.4724681,126.8873112
금천구,서울특별시 금천구 가산동 237-96,948.55,주택,공동주택,2022-04-08,,가산동 237-96,,37.4724302,126.8891308
금천구,서울특별시 금천구 가산동 60-23,16515.38,업무시설,업무시설,2022-03-30,,가산동 60-23,,37.4780719,126.8863847
금천구,서울특별시 금천구 가산동 459-6,30515,님비시설,공장,2022-03-10,,가산동 459-6,,37.482997,126.8793251
금천구,서울특별시 금천구 가산동 237-37,1088.2,주택,공동주택,2022-01-27,,가산동 237-37,,37.4730512,126.8902973
금천구,서울특별시 금천구 가산동 219-8,63076.38,님비시설,공장,2021-12-20,,가산동 219-8,,37.4734985,126.8879426
금천구,서울특별시 금천구 가산동 238-104,4921.76,업무시설,업무시설,2021-12-28,,가산동 238-104,,37.4734001,126.8866801
금천구,서울특별시 금천구 가산동 139-12 외1,3563.13,주택,공동주택,2021-11-16,,가산동 139-12,,37.4791548,126.8893331
금천구,서울특별시 금천구 가산동 141-9,2755.35,업무시설,업무시설,2021-11-16,,가산동 141-9,,37.47865,126.8907448
금천구,서울특별시 금천구 가산동 146-35,420.82,주택,단독주택,2022-09-19,,가산동 146-35,,37.4780367,126.8943322
금천구,서울특별시 금천구 가산동 60-9,76595.52,님비시설,공장,2021-10-26,,가산동 60-9,,37.4766189,126.8897675
금천구,서울특별시 금천구 가산동 319-19,41310.37,편의시설,방송통신시설,2022-09-05,,가산동 319-19,,37.4716893,126.8863234
금천구,서울특별시 금천구 가산동 326-4 외1,36497.4,업무시설,업무시설,2021-08-24,,가산동 326-4,,37.4707841,126.8867404
금천구,서울특별시 금천구 가산동 505-3 외2,4900.32,업무시설,업무시설,2021-03-24,,가산동 505-3,,37.4856589,126.8795454
금천구,서울특별시 금천구 가산동 371-63,27685.31,님비시설,공장,2021-03-15,,가산동 371-63,,37.4786146,126.8830673
금천구,서울특별시 금천구 가산동 459-21,43522.79,님비시설,공장,2021-01-04,,가산동 459-21,,37.4823361,126.876817
금천구,서울특별시 금천구 가산동 60-14,39649.43,님비시설,공장,2020-12-31,,가산동 60-14,,37.4805946,126.8851115
금천구,서울특별시 금천구 가산동 451-1,91713.04,님비시설,공장,2020-11-25,,가산동 451-1,,37.4800571,126.878209
금천구,서울특별시 금천구 가산동 452-1,61611.85,님비시설,공장,2020-11-25,,가산동 452-1,,37.48066,126.8779354
금천구,서울특별시 금천구 가산동 459-14,86206.92,님비시설,공장,2020-11-20,,가산동 459-14,,37.4810277,126.8793658
금천구,서울특별시 금천구 가산동 327-30,41144.02,님비시설,공장,2020-11-13,,가산동 327-30,,37.470842,126.8838127
금천구,서울특별시 금천구 가산동 142-57,546.21,근린생활시설,제2종근린생활시설,2022-10-14,,가산동 142-57,,37.4782321,126.8918217
금천구,서울특별시 금천구 가산동 143-7,5885.76,업무시설,업무시설,2020-10-21,,가산동 143-7,,37.4774277,126.8912728
